plant_genus_species,taxon,MF,abscission_num,barcode,herbarium,date,month,month_cat,day,year,doy,state,phenology,county,ch_leafremoved,skel,unknown.lesions,stippling,blotch.mine,serpentine.mine,leafminer.oviholes,leaf.galls,leaf.roller,sooty.mould,aphids,spidermites,softscaleinsects
lechea_intermedia,rosid,M,2053,NA,NEBC,9/28/07,9,September,28,1907,271,Connecticut,not,New_Haven,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,267,NA,NEBC,8/24/02,8,August,24,1902,236,Connecticut,not,New_Haven,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,NEBC,9/15/11,9,September,15,1911,258,Connecticut,not,New_Haven,0,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,NA,NA,GRAY,9/25/04,9,September,25,1904,269,Connecticut,not,Litchfield,3,0,0,0,0,0,0,0,0,0,0,0,0
lechea_intermedia,rosid,M,3562,NA,NEBC,9/5/14,9,September,5,1914,248,Connecticut,not,Litchfield,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,9/26/16,9,September,26,1916,270,Massachusetts,not,Essex,2,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,28528,NA,NEBC,9/27/40,9,September,27,1940,271,Massachusetts,flowering,Essex,0,0,3,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,9/5/07,9,September,5,1907,248,Massachusetts,not,Middlesex,2,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,10/9/27,10,October,9,1927,282,Massachusetts,not,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,9/6/09,9,September,6,1909,249,Massachusetts,flowering,Middlesex,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,9/23/16,9,September,23,1916,267,Massachusetts,flowering,Middlesex,2,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,10/8/08,10,October,8,1908,282,Massachusetts,flowering,Middlesex,2,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,4980,NA,NEBC,9/10/17,9,September,10,1917,253,Massachusetts,not,Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,9/29/17,9,September,29,1917,272,Massachusetts,flowering,Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,4982,NA,NEBC,9/10/17,9,September,10,1917,253,Massachusetts,flowering,Norfolk,4,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,9743,NA,NEBC,8/26/13,8,August,26,1913,238,Massachusetts,flowering,Plymouth,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,9746,NA,NEBC,8/30/13,8,August,30,1913,242,Massachusetts,not,Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,9748,NA,GRAY,10/2/13,10,October,2,1913,275,Massachusetts,not,Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,17747,NA,GRAY,9/17/57,9,September,17,1957,260,Massachusetts,not,Bristol,0,5,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,9/16/16,9,September,16,1916,260,Massachusetts,not,Barnstable,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,12,NA,GRAY,9/15/01,9,September,15,1901,258,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,1564,NA,NEBC,9/11/12,9,September,11,1912,255,Massachusetts,not,Barnstable,0,0,0,0,4,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,8/10/07,8,August,10,1907,222,Massachusetts,flowering,Barnstable,2,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,16992,NA,NEBC,9/20/18,9,September,20,1918,263,Massachusetts,not,Barnstable,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,1954,NA,GRAY,9/20/16,9,September,20,1916,264,Massachusetts,not,Dukes,2,0,3,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,5110,NA,NEBC,9/7/13,9,September,7,1913,250,Massachusetts,flowering,Dukes,1,0,1,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,935,NA,NEBC,8/16/28,8,August,16,1928,229,Massachusetts,flowering,Dukes,0,0,0,0,2,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,2038,NA,Arnold,8/22/26,8,August,22,1926,234,Massachusetts,flowering,Nantucket,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,8/19/35,8,August,19,1935,231,Massachusetts,flowering,Worcester,3,2,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,9/22/21,9,September,22,1921,265,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,29326,NA,NEBC,9/18/53,9,September,18,1953,261,Massachusetts,not,Worcester,1,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,8/13/33,8,August,13,1933,225,Massachusetts,flowering,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,9/10/28,9,September,10,1928,254,Massachusetts,not,Franklin,0,0,0,0,2,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,226,NA,GRAY,9/5/14,9,September,5,1914,248,Massachusetts,flowering,Hampden,2,4,4,0,1,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,8/15/09,8,August,15,1909,227,Rhode_Island,flowering,Providence,0,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,1829,NA,GRAY,9/13/03,9,September,13,1903,256,Rhode_Island,flowering,Providence,0,3,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,10/14/20,10,October,14,1920,288,Rhode_Island,not,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,11361,NA,NEBC,9/8/14,9,September,8,1914,251,Rhode_Island,not,Kent,3,2,4,0,1,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,9/1/19,9,September,1,1919,244,Rhode_Island,not,Washington,0,0,0,0,5,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,9742,NA,GRAY,8/20/13,8,August,20,1913,232,Rhode_Island,flowering,Newport,1,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,6174,NA,NEBC,9/14/12,9,September,14,1912,258,Connecticut,not,New_London,4,2,1,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,GRAY,9/15/04,9,September,15,1904,259,Connecticut,not,New_London,1,0,1,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,9/8/06,9,September,8,1906,251,Connecticut,not,Hartford,2,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,NEBC,9/21/10,9,September,21,1910,264,Connecticut,not,New_Haven,0,2,0,0,3,0,0,0,0,0,0,0,0
lespedeza_capitata,rosid,M,NA,NA,GRAY,10/10/01,10,October,10,1901,283,Connecticut,not,Fairfield,0,0,1,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,2456,NA,NEBC,8/8/03,8,August,8,1903,220,Massachusetts,flowering,Essex,1,3,0,0,1,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,GRAY,10/2/02,10,October,2,1902,275,Massachusetts,not,Essex,3,4,0,0,1,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,23990,NA,NEBC,9/30/33,9,September,30,1933,273,Massachusetts,not,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,8/19/02,8,August,19,1902,231,Massachusetts,not,Middlesex,3,4,0,0,3,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,9/7/14,9,September,7,1914,250,Massachusetts,not,Middlesex,2,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,274,NA,NEBC,7/15/11,7,July,15,1911,196,Massachusetts,not,Middlesex,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,15983,NA,NEBC,9/11/15,9,September,11,1915,254,Massachusetts,not,Middlesex,2,0,0,2,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,9/30/11,9,September,30,1911,273,Massachusetts,flowering,Suffolk,4,1,0,0,1,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,9740,NA,NEBC,8/30/13,8,August,30,1913,242,Massachusetts,flowering,Plymouth,4,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,9/29/29,9,September,29,1929,272,Massachusetts,not,Plymouth,2,5,0,0,5,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,461,NA,NEBC,8/11/13,8,August,11,1913,223,Massachusetts,flowering,Bristol,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,9/15/14,9,September,15,1914,258,Massachusetts,flowering,Bristol,1,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,15861,NA,GRAY,10/7/17,10,October,7,1917,280,Massachusetts,not,Barnstable,1,3,0,0,0,0,0,4,0,0,0,0,0
lespedeza_hirta,rosid,F,NA,NA,NEBC,8/14/00,8,August,14,1900,227,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,9/14/02,9,September,14,1902,257,Massachusetts,not,Barnstable,2,0,0,0,0,0,0,2,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,9/16/16,9,September,16,1916,260,Massachusetts,flowering,Barnstable,0,4,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,2727,NA,NEBC,8/5/15,8,August,5,1915,217,Massachusetts,not,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,3172,NA,NEBC,8/28/14,8,August,28,1914,240,Massachusetts,flowering,Barnstable,2,2,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,8/10/07,8,August,10,1907,222,Massachusetts,not ,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,11764,NA,NEBC,9/16/16,9,September,16,1916,260,Massachusetts,not,Barnstable,2,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,8/3/13,8,August,3,1913,215,Massachusetts,flowering,Barnstable,4,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,F,1248,NA,GRAY,8/21/16,8,August,21,1916,234,Massachusetts,flowering,Dukes,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,1519,NA,GRAY,9/20/16,9,September,20,1916,264,Massachusetts,not,Dukes,2,0,0,0,3,0,0,3,0,0,0,0,0
lespedeza_hirta,rosid,M,5129,NA,NEBC,9/30/11,9,September,30,1911,273,Massachusetts,not,Dukes,2,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,1426,NA,GRAY,9/5/17,9,September,5,1917,248,Massachusetts,not,Dukes,2,3,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,9549,NA,GRAY,9/5/24,9,September,5,1924,249,Massachusetts,flowering,Dukes,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,1426,NA,NEBC,9/5/17,9,September,5,1917,248,Massachusetts,flowering,Dukes,3,2,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,6/5/11,6,June,5,1911,156,Massachusetts,not,Nantucket,1,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,8/13/33,8,August,13,1933,225,Massachusetts,not,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,25137,NA,NEBC,8/26/50,8,August,26,1950,238,Massachusetts,not,Worcester,2,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,25112,NA,NEBC,8/10/50,8,August,10,1950,222,Massachusetts,not,Worcester,3,1,0,0,1,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,F,NA,NA,NEBC,9/16/34,9,September,16,1934,259,Massachusetts,flowering,Worcester,0,0,0,0,4,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,97,NA,GRAY,8/18/08,8,August,18,1908,231,Massachusetts,flowering,Franklin,4,4,0,0,1,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,8/27/13,8,August,27,1913,239,Massachusetts,flowering,Hampden,0,1,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,8/3/11,8,August,3,1911,215,Massachusetts,not,Berkshire,3,2,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,9/13/03,9,September,13,1903,256,Rhode_Island,not,Providence,2,2,0,0,2,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,8/31/10,8,August,31,1910,243,Rhode_Island,flowering,Newport,0,0,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,NA,NA,NEBC,9/2/38,9,September,2,1938,245,Rhode_Island,flowering,Kent,2,0,0,0,2,0,0,1,0,0,0,0,0
lespedeza_hirta,rosid,M,"11,360",NA,NEBC,9/5/14,9,September,5,1914,248,Rhode_Island,not,Washington,1,2,0,0,0,0,0,0,0,0,0,0,0
lespedeza_hirta,rosid,M,5816,NA,NEBC,9/13/27,9,September,13,1927,256,Connecticut,not,Windham,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,74,NA,NEBC,10/25/31,10,October,25,1931,298,Massachusetts,flowering,Essex,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,527,NA,NEBC,9/16/13,9,September,16,1913,259,Massachusetts,flowering,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,368,NA,NEBC,8/21/13,8,August,21,1913,233,Massachusetts,flowering,Essex,1,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,7/29/20,7,July,29,1920,211,Massachusetts,flowering,Middlesex,2,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,8/19/20,8,August,19,1920,232,Massachusetts,flowering,Middlesex,2,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,6/24/32,6,June,24,1932,176,Massachusetts,flowering,Middlesex,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,9/19/03,9,September,19,1903,262,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,7/12/33,7,July,12,1933,193,Massachusetts,CHECK,Norfolk,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,7/4/34,7,July,4,1934,185,Massachusetts,CHECK,Norfolk,4,0,0,0,0,0,0,0,0,2,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,8/30/42,8,August,30,1942,242,Massachusetts,CHECK,Norfolk,1,0,0,0,0,0,0,0,0,2,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,9/29/29,9,September,29,1929,272,Massachusetts,flowering,Plymouth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ludwigia_palustris,rosid,M,NA,NA,GRAY,9/4/12,9,September,4,1912,248,Massachusetts,flowering,Bristol,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,9/25/09,9,September,25,1909,268,Massachusetts,flowering,Bristol,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,812,NA,NEBC,7/14/11,7,July,14,1911,195,Massachusetts,flowering,Bristol,5,0,0,0,0,0,0,0,0,3,0,0,0
ludwigia_palustris,rosid,M,18819,NA,NEBC,7/24/19,7,July,24,1919,205,Massachusetts,flowering,Barnstable,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,17202,NA,NEBC,9/7/18,9,September,7,1918,250,Massachusetts,flowering,Barnstable,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,5110,NA,NEBC,8/18/38,8,August,18,1938,230,Massachusetts,flowering,Barnstable,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,18820,NA,NEBC,8/18/19,8,August,18,1919,230,Massachusetts,flowering,Barnstable,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,3062,NA,NEBC,8/22/14,8,August,22,1914,234,Massachusetts,flowering,Barnstable,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,1568,NA,NEBC,9/11/12,9,September,11,1912,255,Massachusetts,flowering,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,624,NA,NEBC,8/17/08,8,August,17,1908,230,Massachusetts,flowering,Barnstable,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,650,NA,NEBC,8/19/27,8,August,19,1927,231,Massachusetts,flowering,Barnstable,4,0,0,0,0,0,0,0,0,2,0,0,0
ludwigia_palustris,rosid,M,4670,NA,NEBC,7/23/35,7,July,23,1935,204,Massachusetts,not,Dukes,5,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,F,1288,NA,NEBC,8/23/16,8,August,23,1916,236,Massachusetts,not,Dukes,5,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,7/25/11,7,July,25,1911,206,Massachusetts,flowering,Nantucket,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,9/3/35,9,September,3,1935,246,Massachusetts,flowering,Worcester,5,3,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,9/1/13,9,September,1,1913,244,Massachusetts,not,Franklin,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,57573,NA,NEBC,9/21/29,9,September,21,1929,264,Massachusetts,flowering,Franklin,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,G268,NA,NEBC,8/14/25,8,August,14,1925,226,Massachusetts,flowering,Hampden,1,0,0,0,0,0,0,0,0,2,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,7/7/12,7,July,7,1912,189,Massachusetts,CHECK,Berkshire,0,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,9/4/07,9,September,4,1907,247,Rhode_Island,not,Providence,5,0,0,0,0,0,0,0,0,5,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,9/15/29,9,September,15,1929,258,Rhode_Island,flowering,Providence,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,GRAY,9/1/19,9,September,1,1919,244,Rhode_Island,flowering,Washington,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,8/31/19,8,August,31,1919,243,Rhode_Island,flowering,Washington,4,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,GRAY,9/19/14,9,September,19,1914,262,Connecticut,flowering,New_London,0,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,NA,NA,GRAY,8/29/06,8,August,29,1906,241,Connecticut,flowering,New_London,2,0,0,0,0,0,0,0,0,2,0,0,0
ludwigia_palustris,rosid,M,NA,NA,NEBC,9/1/34,9,September,1,1934,244,Connecticut,flowering,New_London,4,1,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,11507,NA,GRAY,10/3/32,10,October,3,1932,277,Connecticut,flowering,New_London,3,0,0,0,0,0,0,0,0,0,0,0,0
ludwigia_palustris,rosid,M,5266,NA,NEBC,8/20/23,8,August,20,1923,232,Connecticut,flowering,Tolland,3,0,0,0,0,0,0,0,0,3,0,0,0
ludwigia_palustris,rosid,M,2299,NA,NEBC,9/16/07,9,September,16,1907,259,Connecticut,not,Hartford,3,0,3,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,54,NA,NEBC,7/26/31,7,July,26,1931,207,Massachusetts,flowering,Essex,0,0,0,4,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,7/13/13,7,July,13,1913,194,Massachusetts,flowering,Essex,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,9/26/33,9,September,26,1933,269,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,14941,NA,NEBC,7/28/37,7,July,28,1937,209,Massachusetts,flowering,Middlesex,1,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,9/3/02,9,September,3,1902,246,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,19203,NA,NEBC,8/4/51,8,August,4,1951,216,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,4273,NA,NEBC,8/23/03,8,August,23,1903,235,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,8/1/02,8,August,1,1902,213,Massachusetts,flowering,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,8/11/33,8,August,11,1933,223,Massachusetts,flowering,Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,8/5/20,8,August,5,1920,218,Massachusetts,flowering,Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,4993,NA,NEBC,9/6/37,9,September,6,1937,249,Massachusetts,flowering,Plymouth,0,1,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,9809,NA,NEBC,8/26/13,8,August,26,1913,238,Massachusetts,flowering,Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,F,NA,NA,GRAY,8/12/18,8,August,12,1918,224,Massachusetts,flowering,Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,9/3/45,9,September,3,1945,246,Massachusetts,flowering,Plymouth,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,9/28/29,9,September,28,1929,271,Massachusetts,flowering,Bristol,2,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,16917,NA,NEBC,8/22/40,8,August,22,1940,235,Massachusetts,flowering,Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,465,NA,NEBC,8/8/13,8,August,8,1913,220,Massachusetts,flowering,Bristol,1,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,21218,NA,GRAY,8/5/50,8,August,5,1950,217,Massachusetts,flowering,Barnstable,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,GRAY,9/6/24,9,September,6,1924,250,Massachusetts,flowering,Dukes,0,0,0,1,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,1254,NA,NEBC,7/27/16,7,July,27,1916,209,Massachusetts,flowering,Dukes,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,26237,NA,NEBC,7/29/51,7,July,29,1951,210,Massachusetts,flowering,Worcester,1,0,1,1,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,7/17/04,7,July,17,1904,199,Massachusetts,flowering,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,8/25/51,8,August,25,1951,237,Massachusetts,flowering,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,31306,NA,NEBC,8/18/54,8,August,18,1954,230,Massachusetts,flowering,Worcester,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,F,NA,NA,NEBC,9/6/53,9,September,6,1953,249,Massachusetts,flowering,Franklin,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,529,NA,GRAY,8/11/12,8,August,11,1912,224,Massachusetts,flowering,Hampshire,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,9/9/14,9,September,9,1914,252,Massachusetts,flowering,Hampden,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,9/30/20,9,September,30,1920,274,Massachusetts,flowering,Berkshire,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,9/23/04,9,September,23,1904,267,Massachusetts,flowering,Berkshire,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,45528,NA,NEBC,8/23/41,8,August,23,1941,235,Rhode_Island,flowering,Providence,0,0,0,1,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,18767,NA,NEBC,7/10/47,7,July,10,1947,191,Rhode_Island,flowering,Providence,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,301,NA,GRAY,9/10/01,9,September,10,1901,253,Rhode_Island,flowering,Newport,2,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,9/1/23,9,September,1,1923,244,Rhode_Island,flowering,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,9/1/19,9,September,1,1919,244,Rhode_Island,flowering,Washington,1,0,0,0,0,0,0,0,0,3,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,8/21/13,8,August,21,1913,233,Rhode_Island,flowering,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,NA,NA,NEBC,8/28/12,8,August,28,1912,241,Connecticut,flowering,New_London,0,0,0,0,0,0,0,0,0,0,0,0,0
polygala_sanguinea,rosid,M,6755,NA,NEBC,9/5/12,9,September,5,1912,249,Connecticut,flowering,New_London,0,0,0,0,0,0,0,0,0,0,0,0,0
