date,julian,tree.id,species,circuit,bcon,bbrk,fbud,fopn,fpst,sex,length,width,lfin,l75,l95,tip,comments
6/20/13,171,QUVE-02,QUVE,32,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/13,178,QUVE-02,QUVE,32,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/14,91,QUVE-02,QUVE,32,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/14,99,QUVE-02,QUVE,32,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/14,104,QUVE-02,QUVE,32,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/18/14,108,QUVE-02,QUVE,32,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/14,114,QUVE-02,QUVE,32,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/29/14,119,QUVE-02,QUVE,32,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/7/14,127,QUVE-02,QUVE,32,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/14,132,QUVE-02,QUVE,32,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/14,135,QUVE-02,QUVE,32,BB,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/20/14,140,QUVE-02,QUVE,32,BB,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/14,149,QUVE-02,QUVE,32,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/3/14,154,QUVE-02,QUVE,32,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/14,160,QUVE-02,QUVE,32,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/16/14,167,QUVE-02,QUVE,32,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/24/14,175,QUVE-02,QUVE,32,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/23/90,82,QUVE-03,QUVE,69,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
3/27/90,86,QUVE-03,QUVE,68,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/2/90,92,QUVE-03,QUVE,75,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/90,101,QUVE-03,QUVE,68,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/18/90,108,QUVE-03,QUVE,71,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/23/90,113,QUVE-03,QUVE,51,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/28/90,118,QUVE-03,QUVE,73,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/1/90,121,QUVE-03,QUVE,73,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/4/90,124,QUVE-03,QUVE,73,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/7/90,127,QUVE-03,QUVE,73,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/11/90,131,QUVE-03,QUVE,73,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/14/90,134,QUVE-03,QUVE,73,BB,45,MS,0,0,NA,0,0,15,0,0,0,NA
5/18/90,138,QUVE-03,QUVE,73,BB,92,NA,0,0,NA,0,0,20,0,0,0,NA
5/24/90,144,QUVE-03,QUVE,72,BB,100,MS,0,0,NA,0,0,20,0,0,0,NA
5/30/90,150,QUVE-03,QUVE,73,BB,100,MS,0,0,NA,0,0,29,0,0,0,NA
6/5/90,156,QUVE-03,QUVE,73,BB,100,NA,0,0,NA,0,0,54,0,0,0,NA
6/8/90,159,QUVE-03,QUVE,73,BB,100,NA,0,0,NA,0,0,80,80,30,0,NA
6/12/90,163,QUVE-03,QUVE,73,BB,100,NA,0,0,NA,0,0,80,80,80,0,NA
6/18/90,169,QUVE-03,QUVE,73,BB,100,NA,0,0,NA,0,0,100,80,100,0,NA
6/22/90,173,QUVE-03,QUVE,73,BB,100,NA,0,0,NA,0,0,100,80,100,0,NA
6/27/90,178,QUVE-03,QUVE,73,BB,100,NA,0,0,NA,0,0,100,80,100,0,NA
7/2/90,183,QUVE-03,QUVE,73,BB,100,NA,0,0,NA,0,0,100,80,100,0,NA
7/9/90,190,QUVE-03,QUVE,73,BB,100,NA,0,0,NA,0,0,100,80,100,0,NA
3/21/91,80,QUVE-03,QUVE,73,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
3/28/91,87,QUVE-03,QUVE,73,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/2/91,92,QUVE-03,QUVE,73,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/5/91,95,QUVE-03,QUVE,73,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/9/91,99,QUVE-03,QUVE,73,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/12/91,102,QUVE-03,QUVE,73,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/16/91,106,QUVE-03,QUVE,73,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/19/91,109,QUVE-03,QUVE,81,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/22/91,112,QUVE-03,QUVE,81,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/26/91,116,QUVE-03,QUVE,81,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/2/91,122,QUVE-03,QUVE,81,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/7/91,127,QUVE-03,QUVE,81,BB,70,MS,0,0,NA,0,0,0,0,0,0,NA
5/10/91,130,QUVE-03,QUVE,80,BB,92,NA,0,0,NA,0,0,0,0,0,0,NA
5/13/91,133,QUVE-03,QUVE,81,BB,92,BB,100,50,NA,0,0,33,0,0,0,NA
5/17/91,137,QUVE-03,QUVE,81,BB,100,NA,NA,NA,NA,0,0,25,0,0,0,NA
5/20/91,140,QUVE-03,QUVE,81,BB,100,NA,NA,NA,NA,0,0,42,0,0,0,NA
5/23/91,143,QUVE-03,QUVE,81,BB,100,NA,NA,NA,NA,0,0,80,75,50,0,NA
5/28/91,148,QUVE-03,QUVE,80,BB,100,NA,NA,NA,NA,0,0,88,80,80,0,NA
5/31/91,151,QUVE-03,QUVE,85,BB,100,NA,NA,NA,NA,0,0,80,80,80,0,NA
6/4/91,155,QUVE-03,QUVE,85,BB,100,NA,NA,NA,NA,0,0,95,80,95,0,NA
6/10/91,161,QUVE-03,QUVE,85,BB,100,NA,NA,NA,NA,0,0,97,80,97,0,NA
6/14/91,165,QUVE-03,QUVE,85,BB,100,NA,NA,NA,NA,0,0,100,80,100,0,NA
6/20/91,171,QUVE-03,QUVE,85,BB,100,NA,NA,NA,NA,0,0,95,80,95,0,NA
6/28/91,179,QUVE-03,QUVE,84,BB,100,NA,NA,NA,NA,0,0,100,80,100,0,NA
7/4/91,185,QUVE-03,QUVE,83,BB,100,NA,NA,NA,NA,0,0,100,80,100,0,NA
7/11/91,192,QUVE-03,QUVE,85,BB,100,NA,NA,NA,NA,0,0,97,80,97,0,NA
4/1/92,92,QUVE-03,QUVE,85,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/7/92,98,QUVE-03,QUVE,85,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/13/92,104,QUVE-03,QUVE,85,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/20/92,111,QUVE-03,QUVE,85,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/23/92,114,QUVE-03,QUVE,85,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/27/92,118,QUVE-03,QUVE,85,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/1/92,122,QUVE-03,QUVE,85,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/4/92,125,QUVE-03,QUVE,85,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/8/92,129,QUVE-03,QUVE,85,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/11/92,132,QUVE-03,QUVE,85,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/14/92,135,QUVE-03,QUVE,85,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/19/92,140,QUVE-03,QUVE,85,BB,55,NA,0,0,NA,2,0,0,0,0,0,NA
5/21/92,142,QUVE-03,QUVE,85,BB,100,NA,0,0,NA,5,0,0,0,0,0,NA
5/26/92,147,QUVE-03,QUVE,85,BB,100,NA,0,0,NA,7,0,0,0,0,0,NA
5/29/92,150,QUVE-03,QUVE,85,BB,100,NA,0,0,NA,11,0,0,0,0,0,NA
6/2/92,154,QUVE-03,QUVE,85,BB,100,NA,0,0,NA,12,0,0,0,0,0,NA
6/5/92,157,QUVE-03,QUVE,85,BB,100,NA,0,0,NA,17,0,0,0,0,0,NA
6/10/92,162,QUVE-03,QUVE,85,BB,100,NA,0,0,NA,20,0,0,0,0,0,NA
6/16/92,168,QUVE-03,QUVE,85,BB,100,NA,0,0,NA,20,0,30,0,0,0,NA
6/23/92,175,QUVE-03,QUVE,85,BB,100,NA,0,0,NA,21,0,55,0,0,0,NA
7/7/92,189,QUVE-03,QUVE,85,BB,100,NA,0,0,NA,20,0,100,80,100,0,NA
7/16/92,198,QUVE-03,QUVE,85,BB,100,NA,0,0,NA,20,0,100,80,100,0,NA
3/26/93,85,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/8/93,98,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/17/93,107,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/20/93,110,QUVE-03,QUVE,83,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/24/93,114,QUVE-03,QUVE,83,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/28/93,118,QUVE-03,QUVE,83,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/1/93,121,QUVE-03,QUVE,83,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/4/93,124,QUVE-03,QUVE,84,BB,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/8/93,128,QUVE-03,QUVE,84,BB,50,NA,0,0,NA,0,0,0,0,0,0,NA
5/12/93,132,QUVE-03,QUVE,84,BB,95,NA,0,0,NA,0,0,20,0,0,0,NA
5/16/93,136,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,9,0,25,0,0,0,NA
5/19/93,139,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,12,0,25,0,0,0,NA
5/24/93,144,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,12,0,50,0,0,0,NA
5/27/93,147,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,15,0,58,0,0,0,NA
6/2/93,153,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,15,0,75,75,75,0,NA
6/7/93,158,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,15,0,75,75,75,0,NA
6/11/93,162,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,15,0,80,80,80,0,NA
6/14/93,165,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,15,0,100,80,100,0,NA
6/18/93,169,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,15,0,100,80,100,0,NA
6/25/93,176,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,15,0,100,80,100,0,NA
7/1/93,182,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,15,0,100,80,100,0,NA
7/9/93,190,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,15,0,100,80,100,0,NA
8/11/93,223,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,15,0,100,80,100,0,NA
3/31/94,90,QUVE-03,QUVE,83,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/5/94,95,QUVE-03,QUVE,83,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/94,101,QUVE-03,QUVE,83,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/15/94,105,QUVE-03,QUVE,83,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/22/94,112,QUVE-03,QUVE,83,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/28/94,118,QUVE-03,QUVE,83,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/4/94,124,QUVE-03,QUVE,83,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/10/94,130,QUVE-03,QUVE,83,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/19/94,139,QUVE-03,QUVE,83,BB,92,NA,0,0,NA,0,0,0,0,0,0,NA
5/23/94,143,QUVE-03,QUVE,83,BB,99,NA,0,0,NA,0,0,28,0,0,0,NA
5/27/94,147,QUVE-03,QUVE,83,BB,100,NA,0,0,NA,0,0,28,0,0,0,NA
5/31/94,151,QUVE-03,QUVE,83,BB,100,NA,0,0,NA,12,0,70,0,0,0,NA
6/9/94,160,QUVE-03,QUVE,83,BB,100,BB,100,100,NA,12,0,90,80,90,0,NA
6/14/94,165,QUVE-03,QUVE,83,BB,100,NA,NA,100,NA,12,0,100,80,100,0,NA
6/22/94,173,QUVE-03,QUVE,83,BB,100,NA,NA,100,NA,12,0,100,80,100,0,NA
6/28/94,179,QUVE-03,QUVE,83,BB,100,NA,NA,100,NA,12,0,100,80,100,0,NA
7/7/94,188,QUVE-03,QUVE,83,BB,100,NA,NA,100,NA,12,0,100,80,100,0,NA
7/25/94,206,QUVE-03,QUVE,83,BB,100,NA,NA,100,NA,12,0,100,80,100,0,NA
8/15/94,227,QUVE-03,QUVE,83,BB,100,NA,NA,100,NA,12,0,100,80,100,0,NA
3/28/95,87,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/3/95,93,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/95,101,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/16/95,106,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/20/95,110,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/27/95,117,QUVE-03,QUVE,84,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/3/95,123,QUVE-03,QUVE,84,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/8/95,128,QUVE-03,QUVE,84,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/12/95,132,QUVE-03,QUVE,84,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/16/95,136,QUVE-03,QUVE,84,BB,55,NA,0,0,NA,0,0,0,0,0,0,NA
5/22/95,142,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,0,0,10,0,0,0,NA
5/26/95,146,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,0,0,18,0,0,0,NA
6/1/95,152,QUVE-03,QUVE,84,BB,100,BB,50,0,NA,0,0,63,63,0,0,NA
6/6/95,157,QUVE-03,QUVE,84,BB,100,NA,NA,NA,NA,0,0,80,80,75,0,NA
6/13/95,164,QUVE-03,QUVE,84,BB,100,NA,NA,NA,NA,0,0,100,80,100,0,NA
6/19/95,170,QUVE-03,QUVE,84,BB,100,NA,NA,NA,NA,0,0,100,80,100,0,NA
6/22/95,173,QUVE-03,QUVE,84,BB,100,NA,NA,NA,NA,0,0,100,80,100,0,NA
6/29/95,180,QUVE-03,QUVE,84,BB,100,NA,NA,NA,NA,0,0,100,80,100,0,NA
7/7/95,188,QUVE-03,QUVE,84,BB,100,NA,NA,NA,NA,0,0,100,80,100,0,NA
7/13/95,194,QUVE-03,QUVE,84,BB,100,NA,NA,NA,NA,0,0,100,80,100,0,NA
8/11/95,223,QUVE-03,QUVE,84,BB,100,NA,NA,NA,NA,0,0,100,80,100,0,NA
3/27/96,87,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/1/96,92,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/9/96,100,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/13/96,104,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/18/96,109,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/22/96,113,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/25/96,116,QUVE-03,QUVE,84,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/1/96,122,QUVE-03,QUVE,84,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/7/96,128,QUVE-03,QUVE,84,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/14/96,135,QUVE-03,QUVE,84,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/17/96,138,QUVE-03,QUVE,84,VS,0,NA,0,0,NA,0,0,8,0,0,0,NA
5/22/96,143,QUVE-03,QUVE,84,BB,99,NA,0,0,NA,0,0,8,0,0,0,NA
5/28/96,149,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,0,0,38,0,0,0,NA
6/2/96,154,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,17,0,80,80,15,0,NA
6/7/96,159,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,17,0,80,80,55,0,NA
6/13/96,165,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,17,0,80,80,75,0,NA
6/18/96,170,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,17,0,97,80,97,0,NA
6/21/96,173,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,17,0,100,80,100,0,NA
6/28/96,180,QUVE-03,QUVE,83,BB,100,NA,0,0,NA,17,0,100,80,100,0,NA
7/5/96,187,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,17,0,100,80,100,0,NA
7/11/96,193,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,17,0,100,80,100,0,NA
3/25/97,84,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/3/97,93,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/8/97,98,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/15/97,105,QUVE-03,QUVE,84,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/21/97,111,QUVE-03,QUVE,84,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/25/97,115,QUVE-03,QUVE,84,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/30/97,120,QUVE-03,QUVE,84,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/5/97,125,QUVE-03,QUVE,84,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/9/97,129,QUVE-03,QUVE,84,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/12/97,132,QUVE-03,QUVE,84,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/16/97,136,QUVE-03,QUVE,84,BB,2,NA,0,0,NA,0,0,0,0,0,0,NA
5/21/97,141,QUVE-03,QUVE,84,BB,30,NA,0,0,NA,0,0,0,0,0,0,NA
5/27/97,147,QUVE-03,QUVE,84,BB,85,NA,0,0,NA,0,0,8,0,0,0,NA
6/3/97,154,QUVE-03,QUVE,84,BB,97,BB,10,0,NA,0,0,33,0,0,0,NA
6/9/97,160,QUVE-03,QUVE,84,BB,98,NA,0,0,NA,0,0,75,75,0,0,NA
6/16/97,167,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,0,0,80,80,45,0,NA
6/23/97,174,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,0,0,97,80,97,0,NA
7/1/97,182,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,0,0,100,80,100,0,NA
7/8/97,189,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,0,0,100,80,100,0,NA
7/22/97,203,QUVE-03,QUVE,84,BB,100,NA,0,0,NA,0,0,100,80,100,0,NA
3/25/98,84,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
3/30/98,89,QUVE-03,QUVE,84,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/7/98,97,QUVE-03,QUVE,84,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/13/98,103,QUVE-03,QUVE,84,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/18/98,108,QUVE-03,QUVE,84,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/24/98,114,QUVE-03,QUVE,84,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/29/98,119,QUVE-03,QUVE,84,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/4/98,124,QUVE-03,QUVE,84,BB,50,NA,0,0,NA,0,0,0,0,0,0,NA
5/8/98,128,QUVE-03,QUVE,84,BB,95,BB,0,0,NA,0,0,0,0,0,0,NA
5/14/98,134,QUVE-03,QUVE,84,BB,100,BB,100,100,NA,0,0,20,0,0,0,NA
5/19/98,139,QUVE-03,QUVE,84,BB,100,NA,NA,100,NA,15,0,65,25,0,0,NA
5/22/98,142,QUVE-03,QUVE,84,BB,100,NA,NA,100,NA,16,0,75,75,25,0,NA
5/27/98,147,QUVE-03,QUVE,84,BB,100,NA,NA,100,NA,18,0,80,80,50,0,NA
6/2/98,153,QUVE-03,QUVE,84,BB,100,NA,NA,100,NA,20,0,80,80,95,0,NA
6/9/98,160,QUVE-03,QUVE,84,BB,100,NA,NA,100,NA,20,0,95,80,95,0,NA
6/15/98,166,QUVE-03,QUVE,84,BB,100,NA,NA,100,NA,20,0,97,80,97,0,NA
6/19/98,170,QUVE-03,QUVE,84,BB,100,NA,NA,100,NA,20,0,97,80,97,0,NA
6/23/98,174,QUVE-03,QUVE,84,BB,100,NA,NA,100,NA,20,0,100,80,100,0,NA
7/2/98,183,QUVE-03,QUVE,84,BB,100,NA,NA,100,NA,20,0,100,80,100,0,NA
7/14/98,195,QUVE-03,QUVE,84,BB,100,NA,NA,100,NA,20,0,100,80,100,0,NA
3/27/99,86,QUVE-03,QUVE,85,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/2/99,92,QUVE-03,QUVE,85,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/8/99,98,QUVE-03,QUVE,85,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/12/99,102,QUVE-03,QUVE,85,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/15/99,105,QUVE-03,QUVE,85,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/21/99,111,QUVE-03,QUVE,85,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/26/99,116,QUVE-03,QUVE,85,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/3/99,123,QUVE-03,QUVE,85,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/7/99,127,QUVE-03,QUVE,85,BB,1,NA,0,0,NA,0,0,0,0,0,0,NA
5/11/99,131,QUVE-03,QUVE,85,BB,40,NA,0,0,NA,0,0,0,0,0,0,NA
5/14/99,134,QUVE-03,QUVE,85,BB,92,BB,0,0,NA,0,0,9,0,0,0,NA
5/21/99,141,QUVE-03,QUVE,85,BB,100,BB,100,0,NA,0,0,33,0,0,0,NA
5/27/99,147,QUVE-03,QUVE,85,BB,100,BB,100,10,NA,0,0,50,20,0,0,NA
6/3/99,154,QUVE-03,QUVE,85,BB,100,BB,100,100,NA,20,0,80,80,30,0,NA
6/10/99,161,QUVE-03,QUVE,85,BB,100,NA,NA,100,NA,20,0,80,80,80,0,NA
6/15/99,166,QUVE-03,QUVE,85,BB,100,NA,NA,100,NA,20,0,95,80,95,0,NA
6/22/99,173,QUVE-03,QUVE,85,BB,100,NA,NA,100,NA,20,0,97,80,97,0,NA
6/30/99,181,QUVE-03,QUVE,85,BB,100,NA,NA,100,P,20,0,97,80,97,0,NA
7/8/99,189,QUVE-03,QUVE,85,BB,100,NA,NA,100,NA,20,0,100,80,100,0,NA
3/27/00,87,QUVE-03,QUVE,85,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
3/31/00,91,QUVE-03,QUVE,85,NS,0,0,0,0,NA,0,0,0,0,0,0,NA
4/4/00,95,QUVE-03,QUVE,85,SS,0,0,0,0,NA,0,0,0,0,0,0,NA
4/13/00,104,QUVE-03,QUVE,85,SS,0,0,0,0,NA,0,0,0,0,0,0,NA
4/18/00,109,QUVE-03,QUVE,86,SS,0,0,0,0,NA,0,0,0,0,0,0,NA
4/25/00,116,QUVE-03,QUVE,86,MS,0,0,0,0,NA,0,0,0,0,0,0,NA
5/1/00,122,QUVE-03,QUVE,86,MS,0,0,0,0,NA,0,0,0,0,0,0,NA
5/5/00,126,QUVE-03,QUVE,86,VS,0,0,0,0,NA,0,0,0,0,0,0,NA
5/8/00,129,QUVE-03,QUVE,86,BB,30,VS,0,0,NA,0,0,0,0,0,0,NA
5/11/00,132,QUVE-03,QUVE,86,BB,55,BB,20,0,NA,0,0,0,0,0,0,NA
5/15/00,136,QUVE-03,QUVE,86,BB,90,0,0,0,NA,0,0,0,0,0,0,NA
5/22/00,143,QUVE-03,QUVE,86,BB,100,0,0,0,NA,0,0,25,0,0,0,NA
5/26/00,147,QUVE-03,QUVE,86,BB,100,BB,100,15,NA,0,0,25,0,0,0,NA
5/30/00,151,QUVE-03,QUVE,86,BB,100,BB,100,100,NA,0,0,40,0,0,0,NA
6/7/00,159,QUVE-03,QUVE,86,BB,100,BB,100,100,NA,0,0,80,75,25,0,NA
6/12/00,164,QUVE-03,QUVE,86,BB,100,BB,100,100,NA,0,0,78,75,30,0,NA
6/16/00,168,QUVE-03,QUVE,86,BB,100,0,0,0,NA,0,0,80,80,50,0,NA
6/21/00,173,QUVE-03,QUVE,86,BB,100,0,0,0,NA,0,0,90,80,75,0,NA
6/27/00,179,QUVE-03,QUVE,86,BB,100,0,0,0,NA,0,0,95,80,90,0,NA
7/3/00,185,QUVE-03,QUVE,86,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
7/10/00,192,QUVE-03,QUVE,86,BB,100,0,0,0,NA,0,0,100,80,100,0,NA
4/4/01,94,QUVE-03,QUVE,86,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/01,101,QUVE-03,QUVE,86,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/19/01,109,QUVE-03,QUVE,86,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/22/01,112,QUVE-03,QUVE,86,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/28/01,118,QUVE-03,QUVE,86,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/2/01,122,QUVE-03,QUVE,86,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/5/01,125,QUVE-03,QUVE,86,BB,80,NA,0,0,NA,0,0,3,0,0,0,NA
5/10/01,130,QUVE-03,QUVE,86,BB,95,NA,0,0,NA,0,0,10,0,0,0,NA
5/17/01,137,QUVE-03,QUVE,86,BB,92,NA,0,0,NA,0,0,25,0,0,0,NA
5/21/01,141,QUVE-03,QUVE,86,BB,95,NA,0,0,NA,0,0,35,0,0,0,NA
5/25/01,145,QUVE-03,QUVE,86,BB,95,NA,0,0,NA,0,0,45,40,0,0,NA
5/30/01,150,QUVE-03,QUVE,86,BB,100,NA,0,0,NA,0,0,50,70,0,0,NA
